date,Drill music,Grime music,Deutschrap,Rap Francais,Country,Category,Streetwear,Tech Fleece,Trapstar,Corteiz,Top Boy,Valide series,4 Blocks,Roadman meaning,Talahon,Wesh meaning,Wireless Festival,Les Ardentes,Splash Festival
2008-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2009-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2010-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2011-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2012-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2013-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2014-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2015-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2016-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2017-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2018-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2019-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2020-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2021-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2022-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2023-12-31,,,,,DE,language_slang,,,,,,,,0.0,0.0,0.0,,,
2024-12-31,,,,,DE,language_slang,,,,,,,,0.0,26.363636363636363,0.0,,,
2004-12-31,,,,,DE,events_festivals,,,,,,,,,,,0.0,0.0,18.916666666666668
2005-12-31,,,,,DE,events_festivals,,,,,,,,,,,0.0,0.0,26.75
2006-12-31,,,,,DE,events_festivals,,,,,,,,,,,1.75,0.0,18.666666666666668
2007-12-31,,,,,DE,events_festivals,,,,,,,,,,,0.0,0.0,16.333333333333332
2008-12-31,,,,,DE,events_festivals,,,,,,,,,,,0.0,0.0,14.25
2009-12-31,,,,,DE,events_festivals,,,,,,,,,,,0.0,0.0,12.0
2010-12-31,,,,,DE,events_festivals,,,,,,,,,,,0.9166666666666666,0.16666666666666666,9.666666666666666
2011-12-31,,,,,DE,events_festivals,,,,,,,,,,,1.1666666666666667,0.0,15.416666666666666
2012-12-31,,,,,DE,events_festivals,,,,,,,,,,,1.0833333333333333,0.25,18.666666666666668
2013-12-31,,,,,DE,events_festivals,,,,,,,,,,,1.5,0.0,19.583333333333332
2014-12-31,,,,,DE,events_festivals,,,,,,,,,,,1.25,0.25,16.25
2015-12-31,,,,,DE,events_festivals,,,,,,,,,,,0.9166666666666666,0.25,15.333333333333334
2016-12-31,,,,,DE,events_festivals,,,,,,,,,,,3.0,0.0,11.5
2017-12-31,,,,,DE,events_festivals,,,,,,,,,,,19.833333333333332,0.08333333333333333,12.916666666666666
2018-12-31,,,,,DE,events_festivals,,,,,,,,,,,5.166666666666667,0.0,13.833333333333334
2019-12-31,,,,,DE,events_festivals,,,,,,,,,,,27.916666666666668,0.08333333333333333,13.5
2020-12-31,,,,,DE,events_festivals,,,,,,,,,,,9.416666666666666,0.0,6.333333333333333
2021-12-31,,,,,DE,events_festivals,,,,,,,,,,,1.3333333333333333,0.0,2.75
2022-12-31,,,,,DE,events_festivals,,,,,,,,,,,6.333333333333333,0.25,20.833333333333332
2023-12-31,,,,,DE,events_festivals,,,,,,,,,,,2.3333333333333335,0.6666666666666666,17.583333333333332
2024-12-31,,,,,DE,events_festivals,,,,,,,,,,,1.2727272727272727,0.2727272727272727,14.909090909090908
